EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
844686041,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,LEWIS CASS EDUCATION ASSOCIATION
844688614,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,MERRILLVILLE CLASSROOM TEACHERS
844688778,NWI K9 SEARCH AND RECOVERY,,2198 W 700 S,MOROCCO,IN,47963-8096,0,3,3,2000,202109,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,,
844689129,INDIANA STATE TEACHERS ASSOCIATION,% REBECCA HARRIS,150 W MARKET ST STE 900,INDIANAPOLIS,IN,46204-2814,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,WHITE RIVER VALLEY EDUCATION
844690268,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 W MARKET ST STE 900,INDIANAPOLIS,IN,46204-2814,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,,CLAY COMMUNITY CLASSROOM TEACHERS
844691220,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 W MARKET ST STE 900,INDIANAPOLIS,IN,46204-2814,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,,FREMONT CLASSROOM TEACHERS ASSOCIAT
844691814,ARISE MINISTRIES CO,,7509 MERIWOOD DR,FORT WAYNE,IN,46835-1313,0,3,3,7000,202102,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,X20,ARISE MINISTRIES
844692115,BOSCO INSTITUTE NFP,% DAVID MARRAVILLE,105 N COURT STREET,CROWN POINT,IN,46307-0000,0,3,3,1200,202007,1,15,0,1,1,202212,1,3,1,0,12,7950,58300,58300,B90,
844692533,INDIANA STATE TEACHERS ASSOCIATION,% SCOTT THOMPSON,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,PERU COMMUNITY EDUCATION ASSOCIATIO
844694201,HERITAGE AND RESEARCH CENTER AT SAINT MARYS INC,% SISTER SUZANNE BRENNAN CSC,100 CENTER BUILDING,NOTRE DAME,IN,46556-5042,0,3,3,1278,202109,1,15,0,1,1,202212,5,3,2,0,12,945584,25000,25000,X22,
844695753,INDIANA CONGRESS OF PARENTS AND TEACHERS INC,,1402 EAST CHICAGO AVE,EAST CHICAGO,IN,46312-0000,5111,3,9,1000,198812,0,16,0,1,1,202306,0,0,2,0,6,0,0,0,,EAST CHICAGO URBAN ENTERPRISE PTA
844697086,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,SMITH-GREEN TEACHERS ASSOCIATION
844698634,DALS BIG HANDS BIG HEART INC,% KRISS STACKHOUSE,32 COUNTY ROAD 8,CORUNNA,IN,46730-9757,0,3,3,1000,202011,1,15,0,1,1,202212,4,4,1,0,12,135092,139388,118277,P20,
844702002,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,WAWASEE COMMUNITY EDUCATORS ASSOC
844703474,INDY INTERNASH INC,% CHRISTOPHER RAMIREZ,530 N ALTON AVE,INDIANAPOLIS,IN,46222-3406,0,3,3,1237,202201,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,X20,
844704062,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,SEYMOUR EDUCATION ASSOCIATION INC
844705417,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,SOUTHWEST DUBOIS CLASSROOM TEACHERS
844706095,CONNECT OUTDOORS INC,,2102 OWL CREEK RD,NASHVILLE,IN,47448-8150,0,3,3,1000,202009,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,N61,
844707007,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,SOUTH MADISON CLASSROOM TEACHERS
844708521,MONUMENT LEGACY INC,% LOU MOHLMAN,1950 E GREYHOUND PASS 18-135,CARMEL,IN,46033-0000,0,3,3,1000,202006,1,16,0,1,1,202212,6,6,1,0,12,2082034,2864125,-445306,A12,
844709393,EARL PARK COMMUNITY LIONS CLUB,,1347 E 300 N,FOWLER,IN,47944-8096,0,4,3,3000,202007,2,0,0,5,1,202206,0,0,2,0,6,0,0,0,S80,
844711357,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,SPENCER OWEN EDUCATION ASSOCIATION
844715711,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,TRI CREEK TEACHERS ORGANIZATION INC
844716724,UNAPOLOGETIC MEN INC,% DEVON WEAVER,PO BOX 447,MIDDLEBURY,IN,46540-0447,0,3,3,7000,202009,1,15,0,1,1,202212,3,3,1,0,12,39464,75515,75515,X20,
844717327,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,SOUTH GIBSON TEACHERS ASSOCIATION
844718995,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 W MARKET ST STE 900,INDIANAPOLIS,IN,46204-2814,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,WHITLEY COUNTY TEACHERS ASSOCIATION
844721902,YOUR GOOD LIFE INC,,8140 TOWNSHIP LINE RD APT 21109,INDIANAPOLIS,IN,46260-5827,0,3,3,1230,202003,1,15,0,1,1,202012,0,0,2,0,12,0,0,0,A70,
844722229,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,TIPPECANOE VALLEY CLASSROOM TEACHER
844722459,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,PRAIRIE HEIGHTS EDUCATION ASSOC
844722500,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,ORLEANS CLASSROOM TEACHERS ASSOC
844724848,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 W MARKET ST STE 900,INDIANAPOLIS,IN,46204-2814,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,,FAIRFIELD EDUCATORS ASSOCIATION INC
844727116,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 W MARKET ST STE 900,INDIANAPOLIS,IN,46204-2814,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,,BAUGO EDUCATION ASSOCIATION INC
844727802,ANCHOR EMPLOYMENT GROUP,% REBECCA JOYE ANDREW,1377 S PACKERTON RD,WINONA LAKE,IN,46590-2084,1620,3,9,7000,196402,1,10,1029000,5,1,,0,0,6,0,12,,,,,
844728428,MUNCIE DELAWARE COUNTY BLACK CHAMBERS OF COMMERCE CORPORATION,% JASON WALKER,3321 S HOYT AVE,MUNCIE,IN,47302-2017,0,3,3,1230,202004,1,16,0,1,1,202312,0,0,2,0,12,0,0,0,J03,MBCC
844728459,SHE FOUND HIS GRACE CORPORATION,% BRUCE DYKSEN,28621 COUNTY ROAD 30,ELKHART,IN,46517-9517,0,3,3,1570,202007,1,4,0,1,1,202212,1,1,0,1,12,1,1,,R62,
844728596,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,MADISON GRANT TEACHERS ASSOCIATION
844729141,SAFE HARBOR CHILD ADVOCACY CENTER OF KOSCIUSKO COUNTY INC,,1515 PROVIDENT DR,WARSAW,IN,46580-3286,0,3,3,1000,202003,1,15,0,1,1,202212,3,3,1,0,12,28589,99923,99923,P20,
844730471,SWEET DREAMS FOR RANDOLPH COUNTY KIDS INC,% JASON KNASINSKI,563 W FRANKLIN ST,WINCHESTER,IN,47394-0000,0,3,3,1000,202004,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,L99,
844731058,PFLAG VALPARAISO,,3602 CANDLEWOOD DR,VALPARAISO,IN,46385-8986,3366,3,9,1000,199403,1,15,123000000,1,1,202209,0,0,2,0,9,0,0,0,,
844740408,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,SHELBYVILLE CENTRAL TEACHERS ASSOC
844740620,VULNERABLE ADULT CARE ADVOCATES INC,% KATHRYN MORGAN,33 STATE ST STE 311,NEW ALBANY,IN,47150-5804,0,3,3,1000,202005,1,16,0,1,1,202301,3,4,1,0,1,48186,108311,108311,,
844743226,WARRIOR 110 INCORPORATED,% BRIAN M ALVEY,348 W MADISON ST,FRANKLIN,IN,46131-2130,0,3,3,1000,202003,1,15,0,1,1,202212,3,3,2,0,12,52598,30707,28775,W11,
844743672,CARING CUB CORPORATION,% GRETCHEN HALEY,11258 BOSTON WAY,FISHERS,IN,46038-3214,0,3,3,1000,202103,1,15,0,1,1,202302,0,0,2,0,2,0,0,0,P42,CARING CUB
844744569,SANCTIFIED SOULS RIDING CLUB INC,% SSRC PRESIDENT,3605 S 100 W,NORTH JUDSON,IN,46366-9483,0,3,3,1000,202104,1,16,0,1,1,202212,2,3,1,0,12,15827,60140,60140,Z99,
844748127,MICHIANA CHAPTER OF THE MOAA INC,% DAVID WEMHOFF,623 N IRONWOOD DR,SOUTH BEND,IN,46615-3207,0,19,3,1000,202006,1,0,0,1,1,202212,0,0,2,0,12,0,0,0,W30,
844758900,BETHEL BAPTIST CHURCH OF CONNERSVILLE INDIANA,,6686 N US HIGHWAY 35,WILLIAMSBURG,IN,47393-9745,0,3,3,7000,202303,1,10,0,1,1,,0,0,6,0,12,,,,X20,BETHEL BAPTIST CHURCH
844760661,COLUMBUS SPORTS CAR CLUB A REGION OF THE SPORTS CAR CLUB OF AMERICA,% JAY NOGAN,7873 ELK DR,NINEVEH,IN,46164-9272,0,3,3,1000,202104,1,4,0,1,1,202212,1,2,0,1,12,1,14323,,N70,COLUMBUS SPORTS CAR CLUB
844761107,SECOND FORMATION,,2158 45TH STREET STE 117,HIGHLAND,IN,46322-3742,0,3,3,1000,202003,1,16,0,1,1,202012,0,0,2,0,12,0,0,0,L81,
844766553,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 W MARKET ST STE 900,INDIANAPOLIS,IN,46204-2814,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,,EAST NOBLE EDUCATION ASSOCIATION
844767288,CHILD CARE ANSWERS OF CENTRAL INDIANA,% MOLLIE A SMITH,1776 N MERIDIAN ST STE 101,INDIANAPOLIS,IN,46202-1468,0,3,3,1000,202007,1,15,0,1,1,202209,5,6,1,0,9,513464,1584388,1584388,P30,
844773763,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 W MARKET ST STE 900,INDIANAPOLIS,IN,46204-2814,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,,ANGOLA CLASSROOM TEACHERS ASSOC INC
844775563,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,MUNSTER TEACHERS ASSOCIATION INC
844777732,FRIENDS OF BATESVILLE GIRL ADVENTURERS INC,% JENNIFER PATE,1235 LAMMERS PIKE,BATESVILLE,IN,47006-7771,0,3,3,1000,202003,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,O12,
844779760,NEW WAVE NIGERIA,% NATHAN EBIKWO,3254 WININGS LN,CARMEL,IN,46074-2228,0,3,3,1000,202004,1,15,0,1,1,202304,0,0,2,0,4,0,0,0,P20,
844782030,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 W MARKET ST STE 900,INDIANAPOLIS,IN,46204-2814,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,,EASTERN PULASKI TEACHERS ASSOCIATIO
844783133,ROUND ROOM GIVES INC,,10300 KINCAID DRIVE SUITE 203,FISHERS,IN,46037-0000,0,3,3,1000,202007,1,4,0,1,1,202212,6,6,0,1,12,2584213,2825469,,T21,
844784064,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,MACONAQUAH EDUCATION ASSOCIATION
844785709,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 W MARKET ST STE 900,INDIANAPOLIS,IN,46204-2814,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,WESTVIEW EDUCATION ASSOCIATION INC
844787108,FM2PACT,,8307 HALYARD WAY,INDIANAPOLIS,IN,46236-9579,0,3,3,2000,202010,1,16,0,1,1,202112,0,0,2,0,12,0,0,0,B03,
844796180,FUTURE FARMERS OF AMERICA STATE ASSOCIATIONS & LOCAL CHAPTER,% TAYLOR COOPER,4310 W COUNTY ROAD 400 S,DANVILLE,IN,46122-8162,776,3,9,2000,194501,1,16,0,5,1,202212,0,0,2,0,12,0,0,0,,INA0077 CASCADE FFA ALUMNI AND SUPP
844796352,SISTARZ & SISTARZ NONPROFIT ORGANIZATIONS,,4628 BARRINGTON DR,FORT WAYNE,IN,46806-2671,0,3,3,1000,202006,1,15,0,1,1,202302,0,0,2,0,2,0,0,0,S81,
844803991,INDIANA STATE TEACHERS ASSOCIATION,% BROOKE FUENTES,150 W MARKET ST STE 900,INDIANAPOLIS,IN,46204-2814,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,,CLARK PLEASANT EDUCATION ASSOCIATIO
844804343,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,,JAC CEN DEL EDUCATORS ASSOCIATION
844805917,MICHAEL A WASSMER AGRICULTURE - CTE SCHOLARSHIP INC,,5045 VALEAH DR,WADESVILLE,IN,47638-9200,0,3,3,2000,202011,1,15,0,1,1,202012,0,0,2,0,12,0,0,0,B82,
844806338,LOVE AND LIGHT MINISTRY,% TALICIA WILLIAMS,2133 E 54TH ST,INDIANAPOLIS,IN,46220-3433,0,3,3,1000,202004,1,15,0,1,1,202212,4,5,1,0,12,163887,629361,629361,P33,
844806359,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 W MARKET ST STE 900,INDIANAPOLIS,IN,46204-2814,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,,BROWN COUNTY EDUCATORS ASSOCIATION
844810732,POSITIVE IMAGE POSITIVE IMPACT INC,% VANESSA NIXON,6826 EQUESTRIAN LN,INDIANAPOLIS,IN,46260-6430,0,3,3,1238,202303,1,15,0,1,1,,0,0,2,0,10,,,,O20,
844819193,CITY CHANGERS CHRISTIAN CENTER INC,,7289 LOCKFORD WALK N,AVON,IN,46123-9309,0,3,3,7000,202012,1,10,0,1,1,,0,0,6,0,12,,,,X21,
844819432,MISSIONLINK INC,% DAVID FIKES,PO BOX 122,FORT WAYNE,IN,46801-0000,0,3,3,1000,202003,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,S31,
844822152,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 W MARKET ST STE 900,INDIANAPOLIS,IN,46204-2814,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,,CRAWFORDSVILLE EDUCATION ASSOCIATIO
844823007,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,,JASPER CLASSROOM TEACHERS ASSN INC
844834869,SUDANS CHRISTIANS UNITED BY CHRIST INC,% WINSTON NARA,1300 E ADAMS DR,FRANKLIN,IN,46131-1940,0,3,3,1700,202006,1,10,0,1,1,,0,0,6,0,12,,,,X20,
844836227,IN LEAGUE,% LAWRENCE JAMIN HOWARD,8504 MCNUTT CIR,INDIANAPOLIS,IN,46256-6308,0,3,3,1800,202111,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,P82,
844837249,AMERICAN LEGION AUXILIARY,% JANET GARRISON,7280 ROOSES DR,INDIANAPOLIS,IN,46217-0000,964,19,9,1000,194610,1,0,319907000,5,1,202309,0,0,2,0,9,0,0,0,,1919 AMERICAN LEGION AUXILIARY
844839521,A CHANGE FOR LAPORTE INC,% JESSICA L WALLEN,407 KENWOOD ST,LAPORTE,IN,46350-3019,0,3,3,1235,202004,1,16,0,1,1,202012,0,0,2,0,12,0,0,0,O12,
844842894,SHELBY FOUNDATION FOR KINDNESS DELIVERED INC,,9702 E WASHINGTON STREET SUITE 156,INDIANAPOLIS,IN,46229-3611,0,3,3,7000,202003,1,3,0,1,1,202212,3,3,0,1,12,57965,29094,,X20,
844843338,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,MICHIGAN CITY CLASSIFIED ASSOC
844843951,FAITH IN 8 INC,,520 S MAIN ST,MISHAWAKA,IN,46544-2111,0,3,3,1000,202003,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,L40,
844845197,FORT DISC GOLF CLUB INC,,5717 SOLON RD,FORT WAYNE,IN,46818-9722,0,3,3,2000,202009,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,N50,
844848574,BRIDGES OF TRUST CORPORATION,% AHMAD ATHAMNEH,3140 MORALLION DR,W LAFAYETTE,IN,47906-8827,0,3,3,1248,202110,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,D20,BRIDGES OF TRUST
844851996,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 W MARKET ST STE 900,INDIANAPOLIS,IN,46204-2814,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,,CLARKSVILLE EDUCATION ASSOCIATION
844852107,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 W MARKET ST STE 900,INDIANAPOLIS,IN,46204-2814,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,,FLAT ROCK HAWCREEK TEACHERS ASSOC
844857728,HOME TEAM VALPO INC,% WILLIAM OEDING,PO BOX 504,VALPARAISO,IN,46384-0000,0,3,3,1000,202105,1,16,0,1,1,202212,3,4,1,0,12,93569,186107,186107,L81,
844857795,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,NORTH HARRISON CLASSROOM TEACHERS
844865959,SHIELDS UNDER FIRE INCORPORATED,% JOSHUA WATTS,2875 N STATE ROAD 3,LAGRANGE,IN,46761-9135,0,3,3,1270,202005,1,15,0,1,1,202301,0,0,2,0,1,0,0,0,F60,SHIELDS UNDER FIRE
844866405,MINISTERIO INTERNACIONAL CASA DE FORMACION EL LIRIO DE LOS VALLES I,,3921 CONRIED CT,INDIANAPOLIS,IN,46235-1509,0,3,3,7000,202202,1,10,0,1,1,,0,0,6,0,12,,,,X20,
844872188,LAFAYETTE SCHOLE ACADEMY CORPORATION,% CASSIE OAKES,331 SINCLAIR DR,W LAFAYETTE,IN,47906-8691,0,3,3,1270,202004,1,16,0,1,1,202305,0,0,2,0,5,0,0,0,B99,
844872209,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,RICHMOND EDUCATION ASSOCIATION INC
844872656,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 W MARKET STREET SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,WES DEL ACTIVE CLASSROOM TEACHERS
844872946,KAYLEO URBAN FARM INC,,5400 GUION RD,INDIANAPOLIS,IN,46254-1779,0,3,3,1000,202005,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,K30,
844877211,MARSHALL COUNTY CROSSROADS REGIONAL PLANNING TEAM INC,% SEAN SURRISI,2680 MILLER DR STE 120,PLYMOUTH,IN,46563-8186,0,3,3,1000,202004,1,15,0,1,1,202212,4,4,1,0,12,122736,133468,133468,S30,MARSHALL COUNTY CROSSROADS
844880615,MICHELES MISSION OF LOVE CORPORATION,% REBECCA COLONE,8627 BAY POINTE CIR,INDIANAPOLIS,IN,46236-8354,0,3,3,1000,202003,1,15,0,1,1,202012,0,0,2,0,12,0,0,0,P58,
844881355,INDIANA STATE TEACHERS ASSOCIATION,% SANDRA KASHMER OR CATHY J BAKER,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,SOUTHEAST FOUNTAIN EDUCATION ASSOC
844884068,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,UNION NORTH TEACHERS ASSOCIATION
844887232,PLAINFIELD EID CORP,% KELLEY AND ASSOCIATE,2680 E MAIN ST STE 1200,PLAINFIELD,IN,46168-2957,0,3,3,1000,202012,1,15,0,1,1,202212,6,5,1,0,12,1144157,838628,838628,S31,
844887333,INDIANA STATE TEACHERS ASSOCIATION,% BUSINESS DEPARTMENT,150 WEST MARKET ST SUITE 900,INDIANAPOLIS,IN,46204-0000,6393,5,9,3000,201908,2,0,0,1,1,202308,0,0,2,0,8,0,0,0,J40,NORTH WEST HENDRICKS CLASSROOM
844887552,EVANSVILLE P-47 FOUNDATION INC,,4825 N SPRING ST,EVANSVILLE,IN,47711-2488,0,3,3,2000,202105,1,15,0,1,1,202212,6,4,1,0,12,3283681,408590,408590,A50,
844894276,FRIENDS OF BLUE GRASS FWA INC,% ADAM D CARTWRIGHT,8514 NEWBURY RD,EVANSVILLE,IN,47725-7448,0,3,3,1248,202004,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,C34,
844896447,REDEFINED LIFE INC,% REDEFINED LIFE INC,538 E 31ST ST,ANDERSON,IN,46016-5329,0,3,3,1000,202005,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,O50,
844899206,BETHLEHEM REVISITED MICHIANA INC,% TIM LEWIS,21538 AUTEN RD,SOUTH BEND,IN,46628-9713,0,3,3,7000,202003,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,X20,
844899600,LOVE PET PROJECT INC,% DENISE KATZ,11818 SYCAMORE ST,ZIONSVILLE,IN,46077-0000,0,3,3,4000,202009,1,15,0,1,1,202212,4,5,1,0,12,111935,925452,925452,D40,
844901090,FRIENDS OF INDIANA UNIVERSITY MENS RUGBY,% DAN DEVLIN,2815 E 3RD ST 1047,BLOOMINGTON,IN,47401-0000,0,3,3,1200,202003,1,4,0,1,1,202212,4,4,0,1,12,106648,166493,,N12,
844904174,TURF WARRIORS 4 HIM,% CJ COY,10123 MORNING LIGHT DR,AVON,IN,46123-9838,0,3,3,1700,202302,1,15,0,1,1,,0,0,2,0,12,,,,X20,
844909360,RIPPLE EFFECT VOCAL VISIONARY PROJECT INC,,60488 CROWN RIDGE DR,SOUTH BEND,IN,46614-5186,0,3,3,1000,202003,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,A6B,
844912628,DISCOVERY TIME II CHILD CARE MINISTRY INC,% JOSHUA KORNBERG,3600 KAMER MILLER RD,NEW ALBANY,IN,47150-0000,0,3,3,1000,202005,1,16,0,1,1,202212,4,6,1,0,12,421520,1402640,1402640,P33,
844915966,SOUTH BEND LYRIC OPERA,,2216 PARKVIEW,SOUTH BEND,IN,46616-0000,0,3,3,2000,202004,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,A6A,
844917027,P A V E EMPOWERMENT INTERNATIONAL INC,,8844 E 16TH PL,INDIANAPOLIS,IN,46219-1907,0,3,3,1200,202004,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,G20,
844917311,NUESTRA ESCUELITA INC,,2830 FOREST LN,LAFAYETTE,IN,47904-2428,0,3,3,1200,202007,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,B99,
